Epoch, MSE
3220, 0.250702
3221, 0.250702
3222, 0.250702
3223, 0.250701
3224, 0.250701
3225, 0.250701
3226, 0.250701
3227, 0.250701
3228, 0.250701
3229, 0.250701
3230, 0.2507
3231, 0.2507
3232, 0.2507
3233, 0.2507
3234, 0.2507
3235, 0.2507
3236, 0.2507
3237, 0.250699
3238, 0.250699
3239, 0.250699
3240, 0.250699
3241, 0.250699
3242, 0.250699
3243, 0.250699
3244, 0.250698
3245, 0.250698
3246, 0.250698
3247, 0.250698
3248, 0.250698
3249, 0.250698
3250, 0.250698
3251, 0.250698
3252, 0.250697
3253, 0.250697
3254, 0.250697
3255, 0.250697
3256, 0.250697
3257, 0.250697
3258, 0.250697
3259, 0.250696
3260, 0.250696
3261, 0.250696
3262, 0.250696
3263, 0.250696
3264, 0.250696
3265, 0.250696
3266, 0.250695
3267, 0.250695
3268, 0.250695
3269, 0.250695
3270, 0.250695
3271, 0.250695
3272, 0.250695
3273, 0.250695
3274, 0.250694
3275, 0.250694
3276, 0.250694
3277, 0.250694
3278, 0.250694
3279, 0.250694
3280, 0.250694
3281, 0.250693
3282, 0.250693
3283, 0.250693
3284, 0.250693
3285, 0.250693
3286, 0.250693
3287, 0.250693
3288, 0.250693
3289, 0.250692
3290, 0.250692
3291, 0.250692
3292, 0.250692
3293, 0.250692
3294, 0.250692
3295, 0.250692
3296, 0.250691
3297, 0.250691
3298, 0.250691
3299, 0.250691
3300, 0.250691
3301, 0.250691
3302, 0.250691
3303, 0.25069
3304, 0.25069
3305, 0.25069
3306, 0.25069
3307, 0.25069
3308, 0.25069
3309, 0.25069
3310, 0.25069
3311, 0.250689
3312, 0.250689
3313, 0.250689
3314, 0.250689
3315, 0.250689
3316, 0.250689
3317, 0.250689
3318, 0.250688
3319, 0.250688
3320, 0.250688
3321, 0.250688
3322, 0.250688
3323, 0.250688
3324, 0.250688
3325, 0.250688
3326, 0.250687
3327, 0.250687
3328, 0.250687
3329, 0.250687
3330, 0.250687
3331, 0.250687
3332, 0.250687
3333, 0.250686
3334, 0.250686
3335, 0.250686
3336, 0.250686
3337, 0.250686
3338, 0.250686
3339, 0.250686
3340, 0.250685
3341, 0.250685
3342, 0.250685
3343, 0.250685
3344, 0.250685
3345, 0.250685
3346, 0.250685
3347, 0.250685
3348, 0.250684
3349, 0.250684
3350, 0.250684
3351, 0.250684
3352, 0.250684
3353, 0.250684
3354, 0.250684
3355, 0.250683
3356, 0.250683
3357, 0.250683
3358, 0.250683
3359, 0.250683
3360, 0.250683
3361, 0.250683
3362, 0.250683
3363, 0.250682
3364, 0.250682
3365, 0.250682
3366, 0.250682
3367, 0.250682
3368, 0.250682
3369, 0.250682
3370, 0.250681
3371, 0.250681
3372, 0.250681
3373, 0.250681
3374, 0.250681
3375, 0.250681
3376, 0.250681
3377, 0.250681
3378, 0.25068
3379, 0.25068
3380, 0.25068
3381, 0.25068
3382, 0.25068
3383, 0.25068
3384, 0.25068
3385, 0.250679
3386, 0.250679
3387, 0.250679
3388, 0.250679
3389, 0.250679
3390, 0.250679
3391, 0.250679
3392, 0.250679
3393, 0.250678
3394, 0.250678
3395, 0.250678
3396, 0.250678
3397, 0.250678
3398, 0.250678
3399, 0.250678
3400, 0.250677
3401, 0.250677
3402, 0.250677
3403, 0.250677
3404, 0.250677
3405, 0.250677
3406, 0.250677
3407, 0.250677
3408, 0.250676
3409, 0.250676
3410, 0.250676
3411, 0.250676
3412, 0.250676
3413, 0.250676
3414, 0.250676
3415, 0.250675
3416, 0.250675
3417, 0.250675
3418, 0.250675
3419, 0.250675
3420, 0.250675
3421, 0.250675
3422, 0.250675
3423, 0.250674
3424, 0.250674
3425, 0.250674
3426, 0.250674
3427, 0.250674
3428, 0.250674
3429, 0.250674
3430, 0.250673
3431, 0.250673
3432, 0.250673
3433, 0.250673
3434, 0.250673
3435, 0.250673
3436, 0.250673
3437, 0.250673
3438, 0.250672
3439, 0.250672
3440, 0.250672
3441, 0.250672
3442, 0.250672
3443, 0.250672
3444, 0.250672
3445, 0.250671
3446, 0.250671
3447, 0.250671
3448, 0.250671
3449, 0.250671
3450, 0.250671
3451, 0.250671
3452, 0.250671
3453, 0.25067
3454, 0.25067
3455, 0.25067
3456, 0.25067
3457, 0.25067
3458, 0.25067
3459, 0.25067
3460, 0.250669
3461, 0.250669
3462, 0.250669
3463, 0.250669
3464, 0.250669
3465, 0.250669
3466, 0.250669
3467, 0.250669
3468, 0.250668
3469, 0.250668
3470, 0.250668
3471, 0.250668
3472, 0.250668
3473, 0.250668
3474, 0.250668
3475, 0.250667
3476, 0.250667
3477, 0.250667
3478, 0.250667
3479, 0.250667
3480, 0.250667
3481, 0.250667
3482, 0.250667
3483, 0.250666
3484, 0.250666
3485, 0.250666
3486, 0.250666
3487, 0.250666
3488, 0.250666
3489, 0.250666
3490, 0.250666
3491, 0.250665
3492, 0.250665
3493, 0.250665
3494, 0.250665
3495, 0.250665
3496, 0.250665
3497, 0.250665
3498, 0.250664
3499, 0.250664
3500, 0.250664
3501, 0.250664
3502, 0.250664
3503, 0.250664
3504, 0.250664
3505, 0.250664
3506, 0.250663
3507, 0.250663
3508, 0.250663
3509, 0.250663
3510, 0.250663
3511, 0.250663
3512, 0.250663
3513, 0.250662
3514, 0.250662
3515, 0.250662
3516, 0.250662
3517, 0.250662
3518, 0.250662
3519, 0.250662
3520, 0.250662
3521, 0.250661
3522, 0.250661
3523, 0.250661
3524, 0.250661
3525, 0.250661
3526, 0.250661
3527, 0.250661
3528, 0.250661
3529, 0.25066
3530, 0.25066
3531, 0.25066
3532, 0.25066
3533, 0.25066
3534, 0.25066
3535, 0.25066
3536, 0.250659
3537, 0.250659
3538, 0.250659
3539, 0.250659
3540, 0.250659
3541, 0.250659
3542, 0.250659
3543, 0.250659
3544, 0.250658
3545, 0.250658
3546, 0.250658
3547, 0.250658
3548, 0.250658
3549, 0.250658
3550, 0.250658
3551, 0.250657
3552, 0.250657
3553, 0.250657
3554, 0.250657
3555, 0.250657
3556, 0.250657
3557, 0.250657
3558, 0.250657
3559, 0.250656
3560, 0.250656
3561, 0.250656
3562, 0.250656
3563, 0.250656
3564, 0.250656
3565, 0.250656
3566, 0.250656
3567, 0.250655
3568, 0.250655
3569, 0.250655
3570, 0.250655
3571, 0.250655
3572, 0.250655
3573, 0.250655
3574, 0.250654
3575, 0.250654
3576, 0.250654
3577, 0.250654
3578, 0.250654
3579, 0.250654
3580, 0.250654
3581, 0.250654
3582, 0.250653
3583, 0.250653
3584, 0.250653
3585, 0.250653
3586, 0.250653
3587, 0.250653
3588, 0.250653
3589, 0.250653
3590, 0.250652
3591, 0.250652
3592, 0.250652
3593, 0.250652
3594, 0.250652
3595, 0.250652
3596, 0.250652
3597, 0.250651
3598, 0.250651
3599, 0.250651
3600, 0.250651
3601, 0.250651
3602, 0.250651
3603, 0.250651
3604, 0.250651
3605, 0.25065
3606, 0.25065
3607, 0.25065
3608, 0.25065
3609, 0.25065
3610, 0.25065
3611, 0.25065
3612, 0.25065
3613, 0.250649
3614, 0.250649
3615, 0.250649
3616, 0.250649
3617, 0.250649
3618, 0.250649
3619, 0.250649
3620, 0.250649
3621, 0.250648
3622, 0.250648
3623, 0.250648
3624, 0.250648
3625, 0.250648
3626, 0.250648
3627, 0.250648
3628, 0.250647
3629, 0.250647
3630, 0.250647
3631, 0.250647
3632, 0.250647
3633, 0.250647
3634, 0.250647
3635, 0.250647
3636, 0.250646
3637, 0.250646
3638, 0.250646
3639, 0.250646
3640, 0.250646
3641, 0.250646
3642, 0.250646
3643, 0.250646
3644, 0.250645
3645, 0.250645
3646, 0.250645
3647, 0.250645
3648, 0.250645
3649, 0.250645
3650, 0.250645
3651, 0.250645
3652, 0.250644
3653, 0.250644
3654, 0.250644
3655, 0.250644
3656, 0.250644
3657, 0.250644
3658, 0.250644
3659, 0.250643
3660, 0.250643
3661, 0.250643
3662, 0.250643
3663, 0.250643
3664, 0.250643
3665, 0.250643
3666, 0.250643
3667, 0.250642
3668, 0.250642
3669, 0.250642
3670, 0.250642
3671, 0.250642
3672, 0.250642
3673, 0.250642
3674, 0.250642
3675, 0.250641
3676, 0.250641
3677, 0.250641
3678, 0.250641
3679, 0.250641
3680, 0.250641
3681, 0.250641
3682, 0.250641
3683, 0.25064
3684, 0.25064
3685, 0.25064
3686, 0.25064
3687, 0.25064
3688, 0.25064
3689, 0.25064
3690, 0.250639
3691, 0.250639
3692, 0.250639
3693, 0.250639
3694, 0.250639
3695, 0.250639
3696, 0.250639
3697, 0.250639
3698, 0.250638
3699, 0.250638
3700, 0.250638
3701, 0.250638
3702, 0.250638
3703, 0.250638
3704, 0.250638
3705, 0.250638
3706, 0.250637
3707, 0.250637
3708, 0.250637
3709, 0.250637
3710, 0.250637
3711, 0.250637
3712, 0.250637
3713, 0.250637
3714, 0.250636
3715, 0.250636
3716, 0.250636
3717, 0.250636
3718, 0.250636
3719, 0.250636
3720, 0.250636
3721, 0.250636
3722, 0.250635
3723, 0.250635
3724, 0.250635
3725, 0.250635
3726, 0.250635
3727, 0.250635
3728, 0.250635
3729, 0.250634
3730, 0.250634
3731, 0.250634
3732, 0.250634
3733, 0.250634
3734, 0.250634
3735, 0.250634
3736, 0.250634
3737, 0.250633
3738, 0.250633
3739, 0.250633
3740, 0.250633
3741, 0.250633
3742, 0.250633
3743, 0.250633
3744, 0.250633
3745, 0.250632
3746, 0.250632
3747, 0.250632
3748, 0.250632
3749, 0.250632
3750, 0.250632
3751, 0.250632
3752, 0.250632
3753, 0.250631
3754, 0.250631
3755, 0.250631
3756, 0.250631
3757, 0.250631
3758, 0.250631
3759, 0.250631
3760, 0.250631
3761, 0.25063
3762, 0.25063
3763, 0.25063
3764, 0.25063
3765, 0.25063
3766, 0.25063
3767, 0.25063
3768, 0.25063
3769, 0.250629
3770, 0.250629
3771, 0.250629
3772, 0.250629
3773, 0.250629
3774, 0.250629
3775, 0.250629
3776, 0.250629
3777, 0.250628
3778, 0.250628
3779, 0.250628
3780, 0.250628
3781, 0.250628
3782, 0.250628
3783, 0.250628
3784, 0.250628
3785, 0.250627
3786, 0.250627
3787, 0.250627
3788, 0.250627
3789, 0.250627
3790, 0.250627
3791, 0.250627
3792, 0.250626
3793, 0.250626
3794, 0.250626
3795, 0.250626
3796, 0.250626
3797, 0.250626
3798, 0.250626
3799, 0.250626
3800, 0.250625
3801, 0.250625
3802, 0.250625
3803, 0.250625
3804, 0.250625
3805, 0.250625
3806, 0.250625
3807, 0.250625
3808, 0.250624
3809, 0.250624
3810, 0.250624
3811, 0.250624
3812, 0.250624
3813, 0.250624
3814, 0.250624
3815, 0.250624
3816, 0.250623
3817, 0.250623
3818, 0.250623
3819, 0.250623
3820, 0.250623
3821, 0.250623
3822, 0.250623
3823, 0.250623
3824, 0.250622
3825, 0.250622
3826, 0.250622
3827, 0.250622
3828, 0.250622
3829, 0.250622
3830, 0.250622
3831, 0.250622
3832, 0.250621
3833, 0.250621
3834, 0.250621
3835, 0.250621
3836, 0.250621
3837, 0.250621
3838, 0.250621
3839, 0.250621
3840, 0.25062
3841, 0.25062
3842, 0.25062
3843, 0.25062
3844, 0.25062
3845, 0.25062
3846, 0.25062
3847, 0.25062
3848, 0.250619
3849, 0.250619
3850, 0.250619
3851, 0.250619
3852, 0.250619
3853, 0.250619
3854, 0.250619
3855, 0.250619
3856, 0.250618
3857, 0.250618
3858, 0.250618
3859, 0.250618
3860, 0.250618
3861, 0.250618
3862, 0.250618
3863, 0.250618
3864, 0.250617
3865, 0.250617
3866, 0.250617
3867, 0.250617
3868, 0.250617
3869, 0.250617
3870, 0.250617
3871, 0.250617
3872, 0.250616
3873, 0.250616
3874, 0.250616
3875, 0.250616
3876, 0.250616
3877, 0.250616
3878, 0.250616
3879, 0.250616
3880, 0.250615
3881, 0.250615
3882, 0.250615
3883, 0.250615
3884, 0.250615
3885, 0.250615
3886, 0.250615
3887, 0.250615
3888, 0.250614
3889, 0.250614
3890, 0.250614
3891, 0.250614
3892, 0.250614
3893, 0.250614
3894, 0.250614
3895, 0.250614
3896, 0.250613
3897, 0.250613
3898, 0.250613
3899, 0.250613
3900, 0.250613
3901, 0.250613
3902, 0.250613
3903, 0.250613
3904, 0.250612
3905, 0.250612
3906, 0.250612
3907, 0.250612
3908, 0.250612
3909, 0.250612
3910, 0.250612
3911, 0.250612
3912, 0.250611
3913, 0.250611
3914, 0.250611
3915, 0.250611
3916, 0.250611
3917, 0.250611
3918, 0.250611
3919, 0.250611
3920, 0.25061
3921, 0.25061
3922, 0.25061
3923, 0.25061
3924, 0.25061
3925, 0.25061
3926, 0.25061
3927, 0.25061
3928, 0.250609
3929, 0.250609
3930, 0.250609
3931, 0.250609
3932, 0.250609
3933, 0.250609
3934, 0.250609
3935, 0.250609
3936, 0.250608
3937, 0.250608
3938, 0.250608
3939, 0.250608
3940, 0.250608
3941, 0.250608
3942, 0.250608
3943, 0.250608
3944, 0.250607
3945, 0.250607
3946, 0.250607
3947, 0.250607
3948, 0.250607
3949, 0.250607
3950, 0.250607
3951, 0.250607
3952, 0.250606
3953, 0.250606
3954, 0.250606
3955, 0.250606
3956, 0.250606
3957, 0.250606
3958, 0.250606
3959, 0.250606
3960, 0.250605
3961, 0.250605
3962, 0.250605
3963, 0.250605
3964, 0.250605
3965, 0.250605
3966, 0.250605
3967, 0.250605
3968, 0.250604
3969, 0.250604
3970, 0.250604
3971, 0.250604
3972, 0.250604
3973, 0.250604
3974, 0.250604
3975, 0.250604
3976, 0.250603
3977, 0.250603
3978, 0.250603
3979, 0.250603
3980, 0.250603
3981, 0.250603
3982, 0.250603
3983, 0.250603
3984, 0.250602
3985, 0.250602
3986, 0.250602
3987, 0.250602
3988, 0.250602
3989, 0.250602
3990, 0.250602
3991, 0.250602
3992, 0.250601
3993, 0.250601
3994, 0.250601
3995, 0.250601
3996, 0.250601
3997, 0.250601
3998, 0.250601
3999, 0.250601
4000, 0.2506
4001, 0.2506
4002, 0.2506
4003, 0.2506
4004, 0.2506
4005, 0.2506
4006, 0.2506
4007, 0.2506
4008, 0.250599
4009, 0.250599
4010, 0.250599
4011, 0.250599
4012, 0.250599
4013, 0.250599
4014, 0.250599
4015, 0.250599
4016, 0.250599
4017, 0.250598
4018, 0.250598
4019, 0.250598
4020, 0.250598
4021, 0.250598
4022, 0.250598
4023, 0.250598
4024, 0.250598
4025, 0.250597
4026, 0.250597
4027, 0.250597
4028, 0.250597
4029, 0.250597
4030, 0.250597
4031, 0.250597
4032, 0.250597
4033, 0.250596
4034, 0.250596
4035, 0.250596
4036, 0.250596
4037, 0.250596
4038, 0.250596
4039, 0.250596
4040, 0.250596
4041, 0.250595
4042, 0.250595
4043, 0.250595
4044, 0.250595
4045, 0.250595
4046, 0.250595
4047, 0.250595
4048, 0.250595
4049, 0.250594
4050, 0.250594
4051, 0.250594
4052, 0.250594
4053, 0.250594
4054, 0.250594
4055, 0.250594
4056, 0.250594
4057, 0.250593
4058, 0.250593
4059, 0.250593
4060, 0.250593
4061, 0.250593
4062, 0.250593
4063, 0.250593
4064, 0.250593
4065, 0.250592
4066, 0.250592
4067, 0.250592
4068, 0.250592
4069, 0.250592
4070, 0.250592
4071, 0.250592
4072, 0.250592
4073, 0.250592
4074, 0.250591
4075, 0.250591
4076, 0.250591
4077, 0.250591
4078, 0.250591
4079, 0.250591
4080, 0.250591
4081, 0.250591
4082, 0.25059
4083, 0.25059
4084, 0.25059
4085, 0.25059
4086, 0.25059
4087, 0.25059
4088, 0.25059
4089, 0.25059
4090, 0.250589
4091, 0.250589
4092, 0.250589
4093, 0.250589
4094, 0.250589
4095, 0.250589
4096, 0.250589
4097, 0.250589
4098, 0.250588
4099, 0.250588
4100, 0.250588
4101, 0.250588
4102, 0.250588
4103, 0.250588
4104, 0.250588
4105, 0.250588
4106, 0.250587
4107, 0.250587
4108, 0.250587
4109, 0.250587
4110, 0.250587
4111, 0.250587
4112, 0.250587
4113, 0.250587
4114, 0.250587
4115, 0.250586
4116, 0.250586
4117, 0.250586
4118, 0.250586
4119, 0.250586
4120, 0.250586
4121, 0.250586
4122, 0.250586
4123, 0.250585
4124, 0.250585
4125, 0.250585
4126, 0.250585
4127, 0.250585
4128, 0.250585
4129, 0.250585
4130, 0.250585
4131, 0.250584
4132, 0.250584
4133, 0.250584
4134, 0.250584
4135, 0.250584
4136, 0.250584
4137, 0.250584
4138, 0.250584
4139, 0.250583
4140, 0.250583
4141, 0.250583
4142, 0.250583
4143, 0.250583
4144, 0.250583
4145, 0.250583
4146, 0.250583
4147, 0.250582
4148, 0.250582
4149, 0.250582
4150, 0.250582
4151, 0.250582
4152, 0.250582
4153, 0.250582
4154, 0.250582
4155, 0.250582
4156, 0.250581
4157, 0.250581
4158, 0.250581
4159, 0.250581
4160, 0.250581
4161, 0.250581
4162, 0.250581
4163, 0.250581
4164, 0.25058
4165, 0.25058
4166, 0.25058
4167, 0.25058
4168, 0.25058
4169, 0.25058
4170, 0.25058
4171, 0.25058
4172, 0.250579
4173, 0.250579
4174, 0.250579
4175, 0.250579
4176, 0.250579
4177, 0.250579
4178, 0.250579
4179, 0.250579
4180, 0.250578
4181, 0.250578
4182, 0.250578
4183, 0.250578
4184, 0.250578
4185, 0.250578
4186, 0.250578
4187, 0.250578
4188, 0.250578
4189, 0.250577
4190, 0.250577
4191, 0.250577
4192, 0.250577
4193, 0.250577
4194, 0.250577
4195, 0.250577
4196, 0.250577
4197, 0.250576
4198, 0.250576
4199, 0.250576
4200, 0.250576
4201, 0.250576
4202, 0.250576
4203, 0.250576
4204, 0.250576
4205, 0.250575
4206, 0.250575
4207, 0.250575
4208, 0.250575
4209, 0.250575
4210, 0.250575
4211, 0.250575
4212, 0.250575
4213, 0.250575
4214, 0.250574
4215, 0.250574
4216, 0.250574
4217, 0.250574
4218, 0.250574
4219, 0.250574
4220, 0.250574
4221, 0.250574
4222, 0.250573
4223, 0.250573
4224, 0.250573
4225, 0.250573
4226, 0.250573
4227, 0.250573
4228, 0.250573
4229, 0.250573
4230, 0.250572
4231, 0.250572
4232, 0.250572
4233, 0.250572
4234, 0.250572
4235, 0.250572
4236, 0.250572
4237, 0.250572
4238, 0.250571
4239, 0.250571
4240, 0.250571
4241, 0.250571
4242, 0.250571
4243, 0.250571
4244, 0.250571
4245, 0.250571
4246, 0.250571
4247, 0.25057
4248, 0.25057
4249, 0.25057
4250, 0.25057
4251, 0.25057
4252, 0.25057
4253, 0.25057
4254, 0.25057
4255, 0.250569
4256, 0.250569
4257, 0.250569
4258, 0.250569
4259, 0.250569
4260, 0.250569
4261, 0.250569
4262, 0.250569
4263, 0.250569
4264, 0.250568
4265, 0.250568
4266, 0.250568
4267, 0.250568
4268, 0.250568
4269, 0.250568
4270, 0.250568
4271, 0.250568
4272, 0.250567
4273, 0.250567
4274, 0.250567
4275, 0.250567
4276, 0.250567
4277, 0.250567
4278, 0.250567
4279, 0.250567
4280, 0.250566
4281, 0.250566
4282, 0.250566
4283, 0.250566
4284, 0.250566
4285, 0.250566
4286, 0.250566
4287, 0.250566
4288, 0.250566
4289, 0.250565
4290, 0.250565
4291, 0.250565
4292, 0.250565
4293, 0.250565
4294, 0.250565
4295, 0.250565
4296, 0.250565
4297, 0.250564
4298, 0.250564
4299, 0.250564
4300, 0.250564
4301, 0.250564
4302, 0.250564
4303, 0.250564
4304, 0.250564
4305, 0.250563
4306, 0.250563
4307, 0.250563
4308, 0.250563
4309, 0.250563
4310, 0.250563
4311, 0.250563
4312, 0.250563
4313, 0.250563
4314, 0.250562
4315, 0.250562
4316, 0.250562
4317, 0.250562
4318, 0.250562
4319, 0.250562
4320, 0.250562
4321, 0.250562
4322, 0.250561
4323, 0.250561
4324, 0.250561
4325, 0.250561
4326, 0.250561
4327, 0.250561
4328, 0.250561
4329, 0.250561
4330, 0.250561
4331, 0.25056
4332, 0.25056
4333, 0.25056
4334, 0.25056
4335, 0.25056
4336, 0.25056
4337, 0.25056
4338, 0.25056
4339, 0.250559
4340, 0.250559
4341, 0.250559
4342, 0.250559
4343, 0.250559
4344, 0.250559
4345, 0.250559
4346, 0.250559
4347, 0.250558
4348, 0.250558
4349, 0.250558
4350, 0.250558
4351, 0.250558
4352, 0.250558
4353, 0.250558
4354, 0.250558
4355, 0.250558
4356, 0.250557
4357, 0.250557
4358, 0.250557
4359, 0.250557
4360, 0.250557
4361, 0.250557
4362, 0.250557
4363, 0.250557
4364, 0.250556
4365, 0.250556
4366, 0.250556
4367, 0.250556
4368, 0.250556
4369, 0.250556
4370, 0.250556
4371, 0.250556
4372, 0.250556
4373, 0.250555
4374, 0.250555
4375, 0.250555
4376, 0.250555
4377, 0.250555
4378, 0.250555
4379, 0.250555
4380, 0.250555
4381, 0.250554
4382, 0.250554
4383, 0.250554
4384, 0.250554
4385, 0.250554
4386, 0.250554
4387, 0.250554
4388, 0.250554
4389, 0.250554
4390, 0.250553
4391, 0.250553
4392, 0.250553
4393, 0.250553
4394, 0.250553
4395, 0.250553
4396, 0.250553
4397, 0.250553
4398, 0.250552
4399, 0.250552
4400, 0.250552
4401, 0.250552
4402, 0.250552
4403, 0.250552
4404, 0.250552
4405, 0.250552
4406, 0.250551
4407, 0.250551
4408, 0.250551
4409, 0.250551
4410, 0.250551
4411, 0.250551
4412, 0.250551
4413, 0.250551
4414, 0.250551
4415, 0.25055
4416, 0.25055
4417, 0.25055
4418, 0.25055
4419, 0.25055
4420, 0.25055
4421, 0.25055
4422, 0.25055
4423, 0.250549
4424, 0.250549
4425, 0.250549
4426, 0.250549
4427, 0.250549
4428, 0.250549
4429, 0.250549
4430, 0.250549
4431, 0.250549
4432, 0.250548
4433, 0.250548
4434, 0.250548
4435, 0.250548
4436, 0.250548
4437, 0.250548
4438, 0.250548
4439, 0.250548
4440, 0.250547
4441, 0.250547
4442, 0.250547
4443, 0.250547
4444, 0.250547
4445, 0.250547
4446, 0.250547
4447, 0.250547
4448, 0.250547
4449, 0.250546
4450, 0.250546
4451, 0.250546
4452, 0.250546
4453, 0.250546
4454, 0.250546
4455, 0.250546
4456, 0.250546
4457, 0.250545
4458, 0.250545
4459, 0.250545
4460, 0.250545
4461, 0.250545
4462, 0.250545
4463, 0.250545
4464, 0.250545
4465, 0.250545
4466, 0.250544
4467, 0.250544
4468, 0.250544
4469, 0.250544
4470, 0.250544
4471, 0.250544
4472, 0.250544
4473, 0.250544
4474, 0.250544
4475, 0.250543
4476, 0.250543
4477, 0.250543
4478, 0.250543
4479, 0.250543
4480, 0.250543
4481, 0.250543
4482, 0.250543
4483, 0.250542
4484, 0.250542
4485, 0.250542
4486, 0.250542
4487, 0.250542
4488, 0.250542
4489, 0.250542
4490, 0.250542
4491, 0.250542
4492, 0.250541
4493, 0.250541
4494, 0.250541
4495, 0.250541
4496, 0.250541
4497, 0.250541
4498, 0.250541
4499, 0.250541
4500, 0.25054
4501, 0.25054
4502, 0.25054
4503, 0.25054
4504, 0.25054
4505, 0.25054
4506, 0.25054
4507, 0.25054
4508, 0.25054
4509, 0.250539
4510, 0.250539
4511, 0.250539
4512, 0.250539
4513, 0.250539
4514, 0.250539
4515, 0.250539
4516, 0.250539
4517, 0.250538
4518, 0.250538
4519, 0.250538
4520, 0.250538
4521, 0.250538
4522, 0.250538
4523, 0.250538
4524, 0.250538
4525, 0.250538
4526, 0.250537
4527, 0.250537
4528, 0.250537
4529, 0.250537
4530, 0.250537
4531, 0.250537
4532, 0.250537
4533, 0.250537
4534, 0.250536
4535, 0.250536
4536, 0.250536
4537, 0.250536
4538, 0.250536
4539, 0.250536
4540, 0.250536
4541, 0.250536
4542, 0.250536
4543, 0.250535
4544, 0.250535
4545, 0.250535
4546, 0.250535
4547, 0.250535
4548, 0.250535
4549, 0.250535
4550, 0.250535
4551, 0.250535
4552, 0.250534
4553, 0.250534
4554, 0.250534
4555, 0.250534
4556, 0.250534
4557, 0.250534
4558, 0.250534
4559, 0.250534
4560, 0.250533
4561, 0.250533
4562, 0.250533
4563, 0.250533
4564, 0.250533
4565, 0.250533
4566, 0.250533
4567, 0.250533
4568, 0.250533
4569, 0.250532
4570, 0.250532
4571, 0.250532
4572, 0.250532
4573, 0.250532
4574, 0.250532
4575, 0.250532
4576, 0.250532
4577, 0.250531
4578, 0.250531
4579, 0.250531
4580, 0.250531
4581, 0.250531
4582, 0.250531
4583, 0.250531
4584, 0.250531
4585, 0.250531
4586, 0.25053
4587, 0.25053
4588, 0.25053
4589, 0.25053
4590, 0.25053
4591, 0.25053
4592, 0.25053
4593, 0.25053
4594, 0.25053
4595, 0.250529
4596, 0.250529
4597, 0.250529
4598, 0.250529
4599, 0.250529
4600, 0.250529
4601, 0.250529
4602, 0.250529
4603, 0.250528
4604, 0.250528
4605, 0.250528
4606, 0.250528
4607, 0.250528
4608, 0.250528
4609, 0.250528
4610, 0.250528
4611, 0.250528
4612, 0.250527
4613, 0.250527
4614, 0.250527
4615, 0.250527
4616, 0.250527
4617, 0.250527
4618, 0.250527
4619, 0.250527
4620, 0.250527
4621, 0.250526
4622, 0.250526
4623, 0.250526
4624, 0.250526
4625, 0.250526
4626, 0.250526
4627, 0.250526
4628, 0.250526
4629, 0.250525
4630, 0.250525
4631, 0.250525
4632, 0.250525
4633, 0.250525
4634, 0.250525
4635, 0.250525
4636, 0.250525
4637, 0.250525
4638, 0.250524
4639, 0.250524
4640, 0.250524
4641, 0.250524
4642, 0.250524
4643, 0.250524
4644, 0.250524
4645, 0.250524
4646, 0.250524
4647, 0.250523
4648, 0.250523
4649, 0.250523
4650, 0.250523
4651, 0.250523
4652, 0.250523
4653, 0.250523
4654, 0.250523
4655, 0.250522
4656, 0.250522
4657, 0.250522
4658, 0.250522
4659, 0.250522
4660, 0.250522
4661, 0.250522
4662, 0.250522
4663, 0.250522
4664, 0.250521
4665, 0.250521
4666, 0.250521
4667, 0.250521
4668, 0.250521
4669, 0.250521
4670, 0.250521
4671, 0.250521
4672, 0.250521
4673, 0.25052
4674, 0.25052
4675, 0.25052
4676, 0.25052
4677, 0.25052
4678, 0.25052
4679, 0.25052
4680, 0.25052
4681, 0.250519
4682, 0.250519
4683, 0.250519
4684, 0.250519
4685, 0.250519
4686, 0.250519
4687, 0.250519
4688, 0.250519
4689, 0.250519
4690, 0.250518
4691, 0.250518
4692, 0.250518
4693, 0.250518
4694, 0.250518
4695, 0.250518
4696, 0.250518
4697, 0.250518
4698, 0.250518
4699, 0.250517
4700, 0.250517
4701, 0.250517
4702, 0.250517
4703, 0.250517
4704, 0.250517
4705, 0.250517
4706, 0.250517
4707, 0.250517
4708, 0.250516
4709, 0.250516
4710, 0.250516
4711, 0.250516
4712, 0.250516
4713, 0.250516
4714, 0.250516
4715, 0.250516
4716, 0.250515
4717, 0.250515
4718, 0.250515
4719, 0.250515
4720, 0.250515
4721, 0.250515
4722, 0.250515
4723, 0.250515
4724, 0.250515
4725, 0.250514
4726, 0.250514
4727, 0.250514
4728, 0.250514
4729, 0.250514
4730, 0.250514
4731, 0.250514
4732, 0.250514
4733, 0.250514
4734, 0.250513
4735, 0.250513
4736, 0.250513
4737, 0.250513
4738, 0.250513
4739, 0.250513
4740, 0.250513
4741, 0.250513
4742, 0.250513
4743, 0.250512
4744, 0.250512
4745, 0.250512
4746, 0.250512
4747, 0.250512
4748, 0.250512
4749, 0.250512
4750, 0.250512
4751, 0.250511
4752, 0.250511
4753, 0.250511
4754, 0.250511
4755, 0.250511
4756, 0.250511
4757, 0.250511
4758, 0.250511
4759, 0.250511
4760, 0.25051
4761, 0.25051
4762, 0.25051
4763, 0.25051
4764, 0.25051
4765, 0.25051
4766, 0.25051
4767, 0.25051
4768, 0.25051
4769, 0.250509
4770, 0.250509
4771, 0.250509
4772, 0.250509
4773, 0.250509
