Iterations,Error
3620,0.388186
3621,0.388186
3622,0.388186
3623,0.388186
3624,0.388186
3625,0.388186
3626,0.388186
3627,0.388186
3628,0.388186
3629,0.388186
3630,0.388186
3631,0.388186
3632,0.388186
3633,0.388186
3634,0.388187
3635,0.388187
3636,0.388187
3637,0.388187
3638,0.388187
3639,0.388187
3640,0.388187
3641,0.388187
3642,0.388187
3643,0.388187
3644,0.388187
3645,0.388187
3646,0.388187
3647,0.388187
3648,0.388187
3649,0.388187
3650,0.388187
3651,0.388188
3652,0.388188
3653,0.388188
3654,0.388188
3655,0.388188
3656,0.388188
3657,0.388188
3658,0.388188
3659,0.388188
3660,0.388188
3661,0.388188
3662,0.388188
3663,0.388188
3664,0.388188
3665,0.388188
3666,0.388188
3667,0.388188
3668,0.388188
3669,0.388189
3670,0.388189
3671,0.388189
3672,0.388189
3673,0.388189
3674,0.388189
3675,0.388189
3676,0.388189
3677,0.388189
3678,0.388189
3679,0.388189
3680,0.388189
3681,0.388189
3682,0.388189
3683,0.388189
3684,0.388189
3685,0.388189
3686,0.38819
3687,0.38819
3688,0.38819
3689,0.38819
3690,0.38819
3691,0.38819
3692,0.38819
3693,0.38819
3694,0.38819
3695,0.38819
3696,0.38819
3697,0.38819
3698,0.38819
3699,0.38819
3700,0.38819
3701,0.38819
3702,0.38819
3703,0.38819
3704,0.388191
3705,0.388191
3706,0.388191
3707,0.388191
3708,0.388191
3709,0.388191
3710,0.388191
3711,0.388191
3712,0.388191
3713,0.388191
3714,0.388191
3715,0.388191
3716,0.388191
3717,0.388191
3718,0.388191
3719,0.388191
3720,0.388191
3721,0.388192
3722,0.388192
3723,0.388192
3724,0.388192
3725,0.388192
3726,0.388192
3727,0.388192
3728,0.388192
3729,0.388192
3730,0.388192
3731,0.388192
3732,0.388192
3733,0.388192
3734,0.388192
3735,0.388192
3736,0.388192
3737,0.388192
3738,0.388192
3739,0.388193
3740,0.388193
3741,0.388193
3742,0.388193
3743,0.388193
3744,0.388193
3745,0.388193
3746,0.388193
3747,0.388193
3748,0.388193
3749,0.388193
3750,0.388193
3751,0.388193
3752,0.388193
3753,0.388193
3754,0.388193
3755,0.388193
3756,0.388193
3757,0.388194
3758,0.388194
3759,0.388194
3760,0.388194
3761,0.388194
3762,0.388194
3763,0.388194
3764,0.388194
3765,0.388194
3766,0.388194
3767,0.388194
3768,0.388194
3769,0.388194
3770,0.388194
3771,0.388194
3772,0.388194
3773,0.388194
3774,0.388195
3775,0.388195
3776,0.388195
3777,0.388195
3778,0.388195
3779,0.388195
3780,0.388195
3781,0.388195
3782,0.388195
3783,0.388195
3784,0.388195
3785,0.388195
3786,0.388195
3787,0.388195
3788,0.388195
3789,0.388195
3790,0.388195
3791,0.388195
3792,0.388196
3793,0.388196
3794,0.388196
3795,0.388196
3796,0.388196
3797,0.388196
3798,0.388196
3799,0.388196
3800,0.388196
3801,0.388196
3802,0.388196
3803,0.388196
3804,0.388196
3805,0.388196
3806,0.388196
3807,0.388196
3808,0.388196
3809,0.388196
3810,0.388197
3811,0.388197
3812,0.388197
3813,0.388197
3814,0.388197
3815,0.388197
3816,0.388197
3817,0.388197
3818,0.388197
3819,0.388197
3820,0.388197
3821,0.388197
3822,0.388197
3823,0.388197
3824,0.388197
3825,0.388197
3826,0.388197
3827,0.388197
3828,0.388198
3829,0.388198
3830,0.388198
3831,0.388198
3832,0.388198
3833,0.388198
3834,0.388198
3835,0.388198
3836,0.388198
3837,0.388198
3838,0.388198
3839,0.388198
3840,0.388198
3841,0.388198
3842,0.388198
3843,0.388198
3844,0.388198
3845,0.388198
3846,0.388199
3847,0.388199
3848,0.388199
3849,0.388199
3850,0.388199
3851,0.388199
3852,0.388199
3853,0.388199
3854,0.388199
3855,0.388199
3856,0.388199
3857,0.388199
3858,0.388199
3859,0.388199
3860,0.388199
3861,0.388199
3862,0.388199
3863,0.388199
3864,0.3882
3865,0.3882
3866,0.3882
3867,0.3882
3868,0.3882
3869,0.3882
3870,0.3882
3871,0.3882
3872,0.3882
3873,0.3882
3874,0.3882
3875,0.3882
3876,0.3882
3877,0.3882
3878,0.3882
3879,0.3882
3880,0.3882
3881,0.3882
3882,0.388201
3883,0.388201
3884,0.388201
3885,0.388201
3886,0.388201
3887,0.388201
3888,0.388201
3889,0.388201
3890,0.388201
3891,0.388201
3892,0.388201
3893,0.388201
3894,0.388201
3895,0.388201
3896,0.388201
3897,0.388201
3898,0.388201
3899,0.388201
3900,0.388202
3901,0.388202
3902,0.388202
3903,0.388202
3904,0.388202
3905,0.388202
3906,0.388202
3907,0.388202
3908,0.388202
3909,0.388202
3910,0.388202
3911,0.388202
3912,0.388202
3913,0.388202
3914,0.388202
3915,0.388202
3916,0.388202
3917,0.388202
3918,0.388203
3919,0.388203
3920,0.388203
3921,0.388203
3922,0.388203
3923,0.388203
3924,0.388203
3925,0.388203
3926,0.388203
3927,0.388203
3928,0.388203
3929,0.388203
3930,0.388203
3931,0.388203
3932,0.388203
3933,0.388203
3934,0.388203
3935,0.388203
3936,0.388203
3937,0.388204
3938,0.388204
3939,0.388204
3940,0.388204
3941,0.388204
3942,0.388204
3943,0.388204
3944,0.388204
3945,0.388204
3946,0.388204
3947,0.388204
3948,0.388204
3949,0.388204
3950,0.388204
3951,0.388204
3952,0.388204
3953,0.388204
3954,0.388204
3955,0.388205
3956,0.388205
3957,0.388205
3958,0.388205
3959,0.388205
3960,0.388205
3961,0.388205
3962,0.388205
3963,0.388205
3964,0.388205
3965,0.388205
3966,0.388205
3967,0.388205
3968,0.388205
3969,0.388205
3970,0.388205
3971,0.388205
3972,0.388205
3973,0.388206
3974,0.388206
3975,0.388206
3976,0.388206
3977,0.388206
3978,0.388206
3979,0.388206
3980,0.388206
3981,0.388206
3982,0.388206
3983,0.388206
3984,0.388206
3985,0.388206
3986,0.388206
3987,0.388206
3988,0.388206
3989,0.388206
3990,0.388206
3991,0.388206
3992,0.388207
3993,0.388207
3994,0.388207
3995,0.388207
3996,0.388207
3997,0.388207
3998,0.388207
3999,0.388207
4000,0.388207
4001,0.388207
4002,0.388207
4003,0.388207
4004,0.388207
4005,0.388207
4006,0.388207
4007,0.388207
4008,0.388207
4009,0.388207
4010,0.388208
4011,0.388208
4012,0.388208
4013,0.388208
4014,0.388208
4015,0.388208
4016,0.388208
4017,0.388208
4018,0.388208
4019,0.388208
4020,0.388208
4021,0.388208
4022,0.388208
4023,0.388208
4024,0.388208
4025,0.388208
4026,0.388208
4027,0.388208
4028,0.388208
4029,0.388209
4030,0.388209
4031,0.388209
4032,0.388209
4033,0.388209
4034,0.388209
4035,0.388209
4036,0.388209
4037,0.388209
4038,0.388209
4039,0.388209
4040,0.388209
4041,0.388209
4042,0.388209
4043,0.388209
4044,0.388209
4045,0.388209
4046,0.388209
4047,0.38821
4048,0.38821
4049,0.38821
4050,0.38821
4051,0.38821
4052,0.38821
4053,0.38821
4054,0.38821
4055,0.38821
4056,0.38821
4057,0.38821
4058,0.38821
4059,0.38821
4060,0.38821
4061,0.38821
4062,0.38821
4063,0.38821
4064,0.38821
4065,0.38821
4066,0.388211
4067,0.388211
4068,0.388211
4069,0.388211
4070,0.388211
4071,0.388211
4072,0.388211
4073,0.388211
4074,0.388211
4075,0.388211
4076,0.388211
4077,0.388211
4078,0.388211
4079,0.388211
4080,0.388211
4081,0.388211
4082,0.388211
4083,0.388211
4084,0.388211
4085,0.388212
4086,0.388212
4087,0.388212
4088,0.388212
4089,0.388212
4090,0.388212
4091,0.388212
4092,0.388212
4093,0.388212
4094,0.388212
4095,0.388212
4096,0.388212
4097,0.388212
4098,0.388212
4099,0.388212
4100,0.388212
4101,0.388212
4102,0.388212
4103,0.388213
4104,0.388213
4105,0.388213
4106,0.388213
4107,0.388213
4108,0.388213
4109,0.388213
4110,0.388213
4111,0.388213
4112,0.388213
4113,0.388213
4114,0.388213
4115,0.388213
4116,0.388213
4117,0.388213
4118,0.388213
4119,0.388213
4120,0.388213
4121,0.388213
4122,0.388214
4123,0.388214
4124,0.388214
4125,0.388214
4126,0.388214
4127,0.388214
4128,0.388214
4129,0.388214
4130,0.388214
4131,0.388214
4132,0.388214
4133,0.388214
4134,0.388214
4135,0.388214
4136,0.388214
4137,0.388214
4138,0.388214
4139,0.388214
4140,0.388214
4141,0.388215
4142,0.388215
4143,0.388215
4144,0.388215
4145,0.388215
4146,0.388215
4147,0.388215
4148,0.388215
4149,0.388215
4150,0.388215
4151,0.388215
4152,0.388215
4153,0.388215
4154,0.388215
4155,0.388215
4156,0.388215
4157,0.388215
4158,0.388215
4159,0.388215
4160,0.388216
4161,0.388216
4162,0.388216
4163,0.388216
4164,0.388216
4165,0.388216
4166,0.388216
4167,0.388216
4168,0.388216
4169,0.388216
4170,0.388216
4171,0.388216
4172,0.388216
4173,0.388216
4174,0.388216
4175,0.388216
4176,0.388216
4177,0.388216
4178,0.388216
4179,0.388217
4180,0.388217
4181,0.388217
4182,0.388217
4183,0.388217
4184,0.388217
4185,0.388217
4186,0.388217
4187,0.388217
4188,0.388217
4189,0.388217
4190,0.388217
4191,0.388217
4192,0.388217
4193,0.388217
4194,0.388217
4195,0.388217
4196,0.388217
4197,0.388217
4198,0.388218
4199,0.388218
4200,0.388218
4201,0.388218
4202,0.388218
4203,0.388218
4204,0.388218
4205,0.388218
4206,0.388218
4207,0.388218
4208,0.388218
4209,0.388218
4210,0.388218
4211,0.388218
4212,0.388218
4213,0.388218
4214,0.388218
4215,0.388218
4216,0.388218
4217,0.388219
4218,0.388219
4219,0.388219
4220,0.388219
4221,0.388219
4222,0.388219
4223,0.388219
4224,0.388219
4225,0.388219
4226,0.388219
4227,0.388219
4228,0.388219
4229,0.388219
4230,0.388219
4231,0.388219
4232,0.388219
4233,0.388219
4234,0.388219
4235,0.388219
4236,0.38822
4237,0.38822
4238,0.38822
4239,0.38822
4240,0.38822
4241,0.38822
4242,0.38822
4243,0.38822
4244,0.38822
4245,0.38822
4246,0.38822
4247,0.38822
4248,0.38822
4249,0.38822
4250,0.38822
4251,0.38822
4252,0.38822
4253,0.38822
4254,0.38822
4255,0.388221
4256,0.388221
4257,0.388221
4258,0.388221
4259,0.388221
4260,0.388221
4261,0.388221
4262,0.388221
4263,0.388221
4264,0.388221
4265,0.388221
4266,0.388221
4267,0.388221
4268,0.388221
4269,0.388221
4270,0.388221
4271,0.388221
4272,0.388221
4273,0.388221
4274,0.388222
4275,0.388222
4276,0.388222
4277,0.388222
4278,0.388222
4279,0.388222
4280,0.388222
4281,0.388222
4282,0.388222
4283,0.388222
4284,0.388222
4285,0.388222
4286,0.388222
4287,0.388222
4288,0.388222
4289,0.388222
4290,0.388222
4291,0.388222
4292,0.388222
4293,0.388222
4294,0.388223
4295,0.388223
4296,0.388223
4297,0.388223
4298,0.388223
4299,0.388223
4300,0.388223
4301,0.388223
4302,0.388223
4303,0.388223
4304,0.388223
4305,0.388223
4306,0.388223
4307,0.388223
4308,0.388223
4309,0.388223
4310,0.388223
4311,0.388223
4312,0.388223
4313,0.388224
4314,0.388224
4315,0.388224
4316,0.388224
4317,0.388224
4318,0.388224
4319,0.388224
4320,0.388224
4321,0.388224
4322,0.388224
4323,0.388224
4324,0.388224
4325,0.388224
4326,0.388224
4327,0.388224
4328,0.388224
4329,0.388224
4330,0.388224
4331,0.388224
4332,0.388225
4333,0.388225
4334,0.388225
4335,0.388225
4336,0.388225
4337,0.388225
4338,0.388225
4339,0.388225
4340,0.388225
4341,0.388225
4342,0.388225
4343,0.388225
4344,0.388225
4345,0.388225
4346,0.388225
4347,0.388225
4348,0.388225
4349,0.388225
4350,0.388225
4351,0.388225
4352,0.388226
4353,0.388226
4354,0.388226
4355,0.388226
4356,0.388226
4357,0.388226
4358,0.388226
4359,0.388226
4360,0.388226
4361,0.388226
4362,0.388226
4363,0.388226
4364,0.388226
4365,0.388226
4366,0.388226
4367,0.388226
4368,0.388226
4369,0.388226
4370,0.388226
4371,0.388227
4372,0.388227
4373,0.388227
4374,0.388227
4375,0.388227
4376,0.388227
4377,0.388227
4378,0.388227
4379,0.388227
4380,0.388227
4381,0.388227
4382,0.388227
4383,0.388227
4384,0.388227
4385,0.388227
4386,0.388227
4387,0.388227
4388,0.388227
4389,0.388227
4390,0.388227
4391,0.388228
4392,0.388228
4393,0.388228
4394,0.388228
4395,0.388228
4396,0.388228
4397,0.388228
4398,0.388228
4399,0.388228
4400,0.388228
4401,0.388228
4402,0.388228
4403,0.388228
4404,0.388228
4405,0.388228
4406,0.388228
4407,0.388228
4408,0.388228
4409,0.388228
4410,0.388228
4411,0.388229
4412,0.388229
4413,0.388229
4414,0.388229
4415,0.388229
4416,0.388229
4417,0.388229
4418,0.388229
4419,0.388229
4420,0.388229
4421,0.388229
4422,0.388229
4423,0.388229
4424,0.388229
4425,0.388229
4426,0.388229
4427,0.388229
4428,0.388229
4429,0.388229
4430,0.38823
4431,0.38823
4432,0.38823
4433,0.38823
4434,0.38823
4435,0.38823
4436,0.38823
4437,0.38823
4438,0.38823
4439,0.38823
4440,0.38823
4441,0.38823
4442,0.38823
4443,0.38823
4444,0.38823
4445,0.38823
4446,0.38823
4447,0.38823
4448,0.38823
4449,0.38823
4450,0.388231
4451,0.388231
4452,0.388231
4453,0.388231
4454,0.388231
4455,0.388231
4456,0.388231
4457,0.388231
4458,0.388231
4459,0.388231
4460,0.388231
4461,0.388231
4462,0.388231
4463,0.388231
4464,0.388231
4465,0.388231
4466,0.388231
4467,0.388231
4468,0.388231
4469,0.388231
4470,0.388232
4471,0.388232
4472,0.388232
4473,0.388232
4474,0.388232
4475,0.388232
4476,0.388232
4477,0.388232
4478,0.388232
4479,0.388232
4480,0.388232
4481,0.388232
4482,0.388232
4483,0.388232
4484,0.388232
4485,0.388232
4486,0.388232
4487,0.388232
4488,0.388232
4489,0.388232
4490,0.388233
4491,0.388233
4492,0.388233
4493,0.388233
4494,0.388233
4495,0.388233
4496,0.388233
4497,0.388233
4498,0.388233
4499,0.388233
4500,0.388233
4501,0.388233
4502,0.388233
4503,0.388233
4504,0.388233
4505,0.388233
4506,0.388233
4507,0.388233
4508,0.388233
4509,0.388233
4510,0.388234
4511,0.388234
4512,0.388234
4513,0.388234
4514,0.388234
4515,0.388234
4516,0.388234
4517,0.388234
4518,0.388234
4519,0.388234
4520,0.388234
4521,0.388234
4522,0.388234
4523,0.388234
4524,0.388234
4525,0.388234
4526,0.388234
4527,0.388234
4528,0.388234
4529,0.388234
4530,0.388235
4531,0.388235
4532,0.388235
4533,0.388235
4534,0.388235
4535,0.388235
4536,0.388235
4537,0.388235
4538,0.388235
4539,0.388235
4540,0.388235
4541,0.388235
4542,0.388235
4543,0.388235
4544,0.388235
4545,0.388235
4546,0.388235
4547,0.388235
4548,0.388235
4549,0.388235
4550,0.388236
4551,0.388236
4552,0.388236
4553,0.388236
4554,0.388236
4555,0.388236
4556,0.388236
4557,0.388236
4558,0.388236
4559,0.388236
4560,0.388236
4561,0.388236
4562,0.388236
4563,0.388236
4564,0.388236
4565,0.388236
4566,0.388236
4567,0.388236
4568,0.388236
4569,0.388236
4570,0.388237
4571,0.388237
4572,0.388237
4573,0.388237
4574,0.388237
4575,0.388237
4576,0.388237
4577,0.388237
4578,0.388237
4579,0.388237
4580,0.388237
4581,0.388237
4582,0.388237
4583,0.388237
4584,0.388237
4585,0.388237
4586,0.388237
4587,0.388237
4588,0.388237
4589,0.388237
4590,0.388238
4591,0.388238
4592,0.388238
4593,0.388238
4594,0.388238
4595,0.388238
4596,0.388238
4597,0.388238
4598,0.388238
4599,0.388238
4600,0.388238
4601,0.388238
4602,0.388238
4603,0.388238
4604,0.388238
4605,0.388238
4606,0.388238
4607,0.388238
4608,0.388238
4609,0.388238
4610,0.388238
4611,0.388239
4612,0.388239
4613,0.388239
4614,0.388239
4615,0.388239
4616,0.388239
4617,0.388239
4618,0.388239
4619,0.388239
4620,0.388239
4621,0.388239
4622,0.388239
4623,0.388239
4624,0.388239
4625,0.388239
4626,0.388239
4627,0.388239
4628,0.388239
4629,0.388239
4630,0.388239
4631,0.38824
4632,0.38824
4633,0.38824
4634,0.38824
4635,0.38824
4636,0.38824
4637,0.38824
4638,0.38824
4639,0.38824
4640,0.38824
4641,0.38824
4642,0.38824
4643,0.38824
4644,0.38824
4645,0.38824
4646,0.38824
4647,0.38824
4648,0.38824
4649,0.38824
4650,0.38824
4651,0.388241
4652,0.388241
4653,0.388241
4654,0.388241
4655,0.388241
4656,0.388241
4657,0.388241
4658,0.388241
4659,0.388241
4660,0.388241
4661,0.388241
4662,0.388241
4663,0.388241
4664,0.388241
4665,0.388241
4666,0.388241
4667,0.388241
4668,0.388241
4669,0.388241
4670,0.388241
4671,0.388241
4672,0.388242
4673,0.388242
4674,0.388242
4675,0.388242
4676,0.388242
4677,0.388242
4678,0.388242
4679,0.388242
4680,0.388242
4681,0.388242
4682,0.388242
4683,0.388242
4684,0.388242
4685,0.388242
4686,0.388242
4687,0.388242
4688,0.388242
4689,0.388242
4690,0.388242
4691,0.388242
4692,0.388243
4693,0.388243
4694,0.388243
4695,0.388243
4696,0.388243
4697,0.388243
4698,0.388243
4699,0.388243
4700,0.388243
4701,0.388243
4702,0.388243
4703,0.388243
4704,0.388243
4705,0.388243
4706,0.388243
4707,0.388243
4708,0.388243
4709,0.388243
4710,0.388243
4711,0.388243
4712,0.388243
4713,0.388244
4714,0.388244
4715,0.388244
4716,0.388244
4717,0.388244
4718,0.388244
4719,0.388244
4720,0.388244
4721,0.388244
4722,0.388244
4723,0.388244
4724,0.388244
4725,0.388244
4726,0.388244
4727,0.388244
4728,0.388244
4729,0.388244
4730,0.388244
4731,0.388244
4732,0.388244
4733,0.388244
4734,0.388245
4735,0.388245
4736,0.388245
4737,0.388245
4738,0.388245
4739,0.388245
4740,0.388245
4741,0.388245
4742,0.388245
4743,0.388245
4744,0.388245
4745,0.388245
4746,0.388245
4747,0.388245
4748,0.388245
4749,0.388245
4750,0.388245
4751,0.388245
4752,0.388245
4753,0.388245
4754,0.388246
4755,0.388246
4756,0.388246
4757,0.388246
4758,0.388246
4759,0.388246
4760,0.388246
4761,0.388246
4762,0.388246
4763,0.388246
4764,0.388246
4765,0.388246
4766,0.388246
4767,0.388246
4768,0.388246
4769,0.388246
4770,0.388246
4771,0.388246
4772,0.388246
4773,0.388246
4774,0.388246
4775,0.388247
4776,0.388247
4777,0.388247
4778,0.388247
4779,0.388247
4780,0.388247
4781,0.388247
4782,0.388247
4783,0.388247
4784,0.388247
4785,0.388247
4786,0.388247
4787,0.388247
4788,0.388247
4789,0.388247
4790,0.388247
4791,0.388247
4792,0.388247
4793,0.388247
4794,0.388247
4795,0.388247
4796,0.388248
4797,0.388248
4798,0.388248
4799,0.388248
4800,0.388248
4801,0.388248
4802,0.388248
4803,0.388248
4804,0.388248
4805,0.388248
4806,0.388248
4807,0.388248
4808,0.388248
4809,0.388248
4810,0.388248
4811,0.388248
4812,0.388248
4813,0.388248
4814,0.388248
4815,0.388248
4816,0.388248
4817,0.388249
4818,0.388249
4819,0.388249
4820,0.388249
4821,0.388249
4822,0.388249
4823,0.388249
4824,0.388249
4825,0.388249
4826,0.388249
4827,0.388249
4828,0.388249
4829,0.388249
4830,0.388249
4831,0.388249
4832,0.388249
4833,0.388249
4834,0.388249
4835,0.388249
4836,0.388249
4837,0.388249
4838,0.38825
4839,0.38825
4840,0.38825
4841,0.38825
4842,0.38825
4843,0.38825
4844,0.38825
4845,0.38825
4846,0.38825
4847,0.38825
4848,0.38825
4849,0.38825
4850,0.38825
4851,0.38825
4852,0.38825
4853,0.38825
4854,0.38825
4855,0.38825
4856,0.38825
4857,0.38825
4858,0.38825
4859,0.388251
4860,0.388251
4861,0.388251
4862,0.388251
4863,0.388251
4864,0.388251
4865,0.388251
4866,0.388251
4867,0.388251
4868,0.388251
4869,0.388251
4870,0.388251
4871,0.388251
4872,0.388251
4873,0.388251
4874,0.388251
4875,0.388251
4876,0.388251
4877,0.388251
4878,0.388251
4879,0.388251
4880,0.388252
4881,0.388252
4882,0.388252
4883,0.388252
4884,0.388252
4885,0.388252
4886,0.388252
4887,0.388252
4888,0.388252
4889,0.388252
4890,0.388252
4891,0.388252
4892,0.388252
4893,0.388252
4894,0.388252
4895,0.388252
4896,0.388252
4897,0.388252
4898,0.388252
4899,0.388252
4900,0.388252
4901,0.388253
4902,0.388253
4903,0.388253
4904,0.388253
4905,0.388253
4906,0.388253
4907,0.388253
4908,0.388253
4909,0.388253
4910,0.388253
4911,0.388253
4912,0.388253
4913,0.388253
4914,0.388253
4915,0.388253
4916,0.388253
4917,0.388253
4918,0.388253
4919,0.388253
4920,0.388253
4921,0.388253
4922,0.388254
4923,0.388254
4924,0.388254
4925,0.388254
4926,0.388254
4927,0.388254
4928,0.388254
4929,0.388254
4930,0.388254
4931,0.388254
4932,0.388254
4933,0.388254
4934,0.388254
4935,0.388254
4936,0.388254
4937,0.388254
4938,0.388254
4939,0.388254
4940,0.388254
4941,0.388254
4942,0.388254
4943,0.388254
4944,0.388255
4945,0.388255
4946,0.388255
4947,0.388255
4948,0.388255
4949,0.388255
4950,0.388255
4951,0.388255
4952,0.388255
4953,0.388255
4954,0.388255
4955,0.388255
4956,0.388255
4957,0.388255
4958,0.388255
4959,0.388255
4960,0.388255
4961,0.388255
4962,0.388255
4963,0.388255
4964,0.388255
4965,0.388256
4966,0.388256
4967,0.388256
4968,0.388256
4969,0.388256
4970,0.388256
4971,0.388256
4972,0.388256
4973,0.388256
4974,0.388256
4975,0.388256
4976,0.388256
4977,0.388256
4978,0.388256
4979,0.388256
4980,0.388256
4981,0.388256
4982,0.388256
4983,0.388256
4984,0.388256
4985,0.388256
4986,0.388256
4987,0.388257
4988,0.388257
4989,0.388257
4990,0.388257
4991,0.388257
4992,0.388257
4993,0.388257
4994,0.388257
4995,0.388257
4996,0.388257
4997,0.388257
4998,0.388257
4999,0.388257
5000,0.388257
5001,0.388257
5002,0.388257
5003,0.388257
5004,0.388257
5005,0.388257
5006,0.388257
5007,0.388257
5008,0.388258
5009,0.388258
5010,0.388258
5011,0.388258
5012,0.388258
5013,0.388258
5014,0.388258
5015,0.388258
5016,0.388258
5017,0.388258
5018,0.388258
5019,0.388258
5020,0.388258
5021,0.388258
5022,0.388258
5023,0.388258
5024,0.388258
5025,0.388258
5026,0.388258
5027,0.388258
5028,0.388258
5029,0.388258
5030,0.388259
5031,0.388259
5032,0.388259
5033,0.388259
5034,0.388259
5035,0.388259
5036,0.388259
5037,0.388259
5038,0.388259
5039,0.388259
5040,0.388259
5041,0.388259
5042,0.388259
5043,0.388259
5044,0.388259
5045,0.388259
5046,0.388259
5047,0.388259
5048,0.388259
5049,0.388259
5050,0.388259
5051,0.388259
5052,0.38826
5053,0.38826
5054,0.38826
5055,0.38826
5056,0.38826
5057,0.38826
5058,0.38826
5059,0.38826
5060,0.38826
5061,0.38826
5062,0.38826
5063,0.38826
5064,0.38826
5065,0.38826
5066,0.38826
5067,0.38826
5068,0.38826
5069,0.38826
5070,0.38826
5071,0.38826
5072,0.38826
5073,0.388261
5074,0.388261
5075,0.388261
5076,0.388261
5077,0.388261
5078,0.388261
5079,0.388261
5080,0.388261
5081,0.388261
5082,0.388261
5083,0.388261
5084,0.388261
5085,0.388261
5086,0.388261
5087,0.388261
5088,0.388261
5089,0.388261
5090,0.388261
5091,0.388261
5092,0.388261
5093,0.388261
5094,0.388261
5095,0.388262
5096,0.388262
5097,0.388262
5098,0.388262
5099,0.388262
5100,0.388262
5101,0.388262
5102,0.388262
5103,0.388262
5104,0.388262
5105,0.388262
5106,0.388262
5107,0.388262
5108,0.388262
5109,0.388262
5110,0.388262
5111,0.388262
5112,0.388262
5113,0.388262
5114,0.388262
5115,0.388262
5116,0.388262
5117,0.388263
5118,0.388263
5119,0.388263
5120,0.388263
5121,0.388263
5122,0.388263
5123,0.388263
5124,0.388263
5125,0.388263
5126,0.388263
5127,0.388263
5128,0.388263
5129,0.388263
5130,0.388263
5131,0.388263
5132,0.388263
5133,0.388263
5134,0.388263
5135,0.388263
5136,0.388263
5137,0.388263
5138,0.388263
5139,0.388264
5140,0.388264
5141,0.388264
5142,0.388264
5143,0.388264
5144,0.388264
5145,0.388264
5146,0.388264
5147,0.388264
5148,0.388264
5149,0.388264
5150,0.388264
5151,0.388264
5152,0.388264
5153,0.388264
5154,0.388264
5155,0.388264
5156,0.388264
5157,0.388264
5158,0.388264
5159,0.388264
5160,0.388264
5161,0.388265
5162,0.388265
5163,0.388265
5164,0.388265
5165,0.388265
5166,0.388265
5167,0.388265
5168,0.388265
5169,0.388265
5170,0.388265
5171,0.388265
5172,0.388265
5173,0.388265
5174,0.388265
5175,0.388265
5176,0.388265
5177,0.388265
5178,0.388265
5179,0.388265
5180,0.388265
5181,0.388265
5182,0.388265
5183,0.388266
5184,0.388266
5185,0.388266
5186,0.388266
5187,0.388266
5188,0.388266
5189,0.388266
5190,0.388266
5191,0.388266
5192,0.388266
5193,0.388266
5194,0.388266
5195,0.388266
5196,0.388266
5197,0.388266
5198,0.388266
5199,0.388266
5200,0.388266
5201,0.388266
5202,0.388266
5203,0.388266
5204,0.388266
5205,0.388267
5206,0.388267
5207,0.388267
5208,0.388267
5209,0.388267
5210,0.388267
5211,0.388267
5212,0.388267
5213,0.388267
5214,0.388267
5215,0.388267
5216,0.388267
5217,0.388267
5218,0.388267
5219,0.388267
5220,0.388267
5221,0.388267
5222,0.388267
5223,0.388267
5224,0.388267
5225,0.388267
5226,0.388267
5227,0.388267
5228,0.388268
5229,0.388268
5230,0.388268
5231,0.388268
5232,0.388268
5233,0.388268
5234,0.388268
5235,0.388268
5236,0.388268
5237,0.388268
5238,0.388268
5239,0.388268
5240,0.388268
5241,0.388268
5242,0.388268
5243,0.388268
5244,0.388268
5245,0.388268
5246,0.388268
5247,0.388268
5248,0.388268
5249,0.388268
5250,0.388269
5251,0.388269
5252,0.388269
5253,0.388269
5254,0.388269
5255,0.388269
5256,0.388269
5257,0.388269
5258,0.388269
5259,0.388269
5260,0.388269
5261,0.388269
5262,0.388269
5263,0.388269
5264,0.388269
5265,0.388269
5266,0.388269
5267,0.388269
5268,0.388269
5269,0.388269
5270,0.388269
5271,0.388269
5272,0.38827
5273,0.38827
5274,0.38827
5275,0.38827
5276,0.38827
5277,0.38827
5278,0.38827
5279,0.38827
5280,0.38827
5281,0.38827
5282,0.38827
5283,0.38827
5284,0.38827
5285,0.38827
5286,0.38827
5287,0.38827
5288,0.38827
5289,0.38827
5290,0.38827
5291,0.38827
5292,0.38827
5293,0.38827
5294,0.38827
5295,0.388271
5296,0.388271
5297,0.388271
5298,0.388271
5299,0.388271
5300,0.388271
5301,0.388271
5302,0.388271
5303,0.388271
5304,0.388271
5305,0.388271
5306,0.388271
5307,0.388271
5308,0.388271
5309,0.388271
5310,0.388271
5311,0.388271
5312,0.388271
5313,0.388271
5314,0.388271
5315,0.388271
5316,0.388271
5317,0.388272
5318,0.388272
5319,0.388272
5320,0.388272
5321,0.388272
5322,0.388272
5323,0.388272
5324,0.388272
5325,0.388272
5326,0.388272
5327,0.388272
5328,0.388272
5329,0.388272
5330,0.388272
5331,0.388272
5332,0.388272
5333,0.388272
5334,0.388272
5335,0.388272
5336,0.388272
5337,0.388272
5338,0.388272
5339,0.388272
5340,0.388273
5341,0.388273
5342,0.388273
5343,0.388273
5344,0.388273
5345,0.388273
5346,0.388273
5347,0.388273
5348,0.388273
5349,0.388273
5350,0.388273
5351,0.388273
5352,0.388273
5353,0.388273
5354,0.388273
5355,0.388273
5356,0.388273
5357,0.388273
5358,0.388273
5359,0.388273
5360,0.388273
5361,0.388273
5362,0.388273
5363,0.388274
5364,0.388274
5365,0.388274
5366,0.388274
5367,0.388274
5368,0.388274
