Epoch, weights
11,-0.553104,-1.02384,1.9546,1.31636,-0.875567,-1.46066,1.09205,1.2095,-0.12762,-0.593636,-0.0671414,0.897174,-0.679512,-1.33693,1.56678,1.3226,-0.940404,-0.956921,-0.256023,0.780199,-0.863394,0.956424,-1.11549,-0.218126,0.944832,0.853155,-0.440584,0.503122,-0.253803,-0.719512,0.669643,0.410798,-1.39408,-0.664983,-0.669597,-1.18685,-0.806038,-0.120846,0.70663,-0.57732,0.526063,0.620591,-0.450638,-0.441267,-0.868082,-0.862992,0.0662341,-0.474598,1.34933,0.302267,-0.683858,0.954565,-0.136607,0.356366,-0.475008,-0.405168,0.451879,0.358935,-0.452549,-0.451449,-0.812634,-0.649332,0.419901,0.856422,-0.625706,0.892091,-1.1234,
12,-0.567375,-1.05197,2.002,1.34255,-0.870729,-1.47413,1.11934,1.21908,-0.123916,-0.594924,-0.0633929,0.897167,-0.702132,-1.35354,1.59074,1.34279,-0.952159,-0.960295,-0.253738,0.786293,-0.882849,0.958379,-1.12604,-0.214177,0.952686,0.863239,-0.459006,0.491223,-0.255065,-0.721249,0.672309,0.41243,-1.43334,-0.664983,-0.669597,-1.18981,-0.806038,-0.120846,0.723019,-0.584142,0.536962,0.62059,-0.450638,-0.464232,-0.868082,-0.862992,0.0697481,-0.474317,1.37769,0.302268,-0.683858,0.980489,-0.136607,0.356366,-0.494912,-0.398628,0.443082,0.35838,-0.451561,-0.461387,-0.816938,-0.655274,0.424374,0.85578,-0.623777,0.896209,-1.12945,
13,-0.58033,-1.07706,2.04514,1.36673,-0.865984,-1.48605,1.14374,1.22748,-0.120466,-0.596126,-0.0600182,0.897062,-0.723409,-1.36771,1.61175,1.3616,-0.96296,-0.963036,-0.251793,0.792027,-0.900876,0.960467,-1.1356,-0.210145,0.960003,0.872089,-0.475792,0.48006,-0.256303,-0.722865,0.674821,0.414012,-1.46872,-0.664983,-0.669597,-1.19212,-0.806038,-0.120846,0.737826,-0.590177,0.546353,0.620585,-0.450638,-0.485387,-0.868082,-0.862992,0.0729079,-0.473906,1.40368,0.302273,-0.683858,1.00396,-0.136607,0.356366,-0.512878,-0.393004,0.434904,0.358042,-0.4506,-0.470866,-0.820996,-0.660971,0.428633,0.855144,-0.622106,0.900227,-1.13514,
14,-0.592241,-1.09961,2.08466,1.38921,-0.861343,-1.49672,1.16574,1.23489,-0.117226,-0.597258,-0.0569548,0.896876,-0.743594,-1.37987,1.63035,1.37927,-0.972981,-0.965266,-0.250119,0.797467,-0.917723,0.962659,-1.14435,-0.206041,0.966876,0.8799,-0.491199,0.469517,-0.257511,-0.724365,0.677187,0.415542,-1.50087,-0.664983,-0.669597,-1.19395,-0.806038,-0.120846,0.751305,-0.595568,0.554485,0.620568,-0.450638,-0.504953,-0.868082,-0.862992,0.0758014,-0.473393,1.42769,0.30229,-0.683858,1.02535,-0.136607,0.356366,-0.52925,-0.388125,0.427233,0.357879,-0.449662,-0.479975,-0.824852,-0.666465,0.432716,0.854518,-0.620642,0.90416,-1.14053,
15,-0.603287,-1.11999,2.12111,1.41026,-0.856802,-1.50636,1.18575,1.24149,-0.114166,-0.598332,-0.0541567,0.896619,-0.76285,-1.39035,1.64699,1.39604,-0.982348,-0.967072,-0.248647,0.802671,-0.933574,0.964938,-1.15237,-0.201864,0.973363,0.886822,-0.50545,0.459491,-0.258687,-0.725759,0.679421,0.417023,-1.5303,-0.664984,-0.669597,-1.1954,-0.806038,-0.120846,0.763652,-0.600427,0.561512,0.620528,-0.450638,-0.523123,-0.868082,-0.862992,0.0784899,-0.472812,1.4501,0.302331,-0.683858,1.04497,-0.136607,0.356366,-0.544286,-0.383848,0.419988,0.357857,-0.448744,-0.48878,-0.82854,-0.671787,0.436648,0.853903,-0.61935,0.908019,-1.14568,
16,-0.613628,-1.13854,2.15493,1.4301,-0.852345,-1.51513,1.20408,1.24741,-0.111252,-0.599353,-0.0515819,0.896303,-0.781355,-1.39944,1.662,1.41205,-0.991183,-0.968537,-0.247342,0.807682,-0.948612,0.967269,-1.15979,-0.197619,0.979532,0.892989,-0.518716,0.449898,-0.259831,-0.727057,0.681534,0.418457,-1.55744,-0.664985,-0.669597,-1.19656,-0.806038,-0.120846,0.775022,-0.604841,0.567569,0.620456,-0.450638,-0.540049,-0.868082,-0.862992,0.081061,-0.472188,1.47118,0.302404,-0.683858,1.06305,-0.136607,0.356366,-0.558227,-0.380058,0.413096,0.357953,-0.447842,-0.497342,-0.832089,-0.676968,0.440457,0.8533,-0.618199,0.911818,-1.15063,
17,-0.623419,-1.15552,2.18647,1.4489,-0.847965,-1.52316,1.22099,1.25275,-0.108459,-0.600327,-0.0491971,0.895935,-0.79927,-1.40736,1.67562,1.42746,-0.999585,-0.969728,-0.246178,0.812532,-0.962987,0.969623,-1.16669,-0.193312,0.985452,0.898514,-0.531132,0.440672,-0.260947,-0.728269,0.683539,0.41985,-1.58262,-0.664987,-0.669597,-1.19749,-0.806038,-0.120846,0.785559,-0.608879,0.572759,0.620333,-0.450638,-0.555864,-0.868082,-0.862992,0.083579,-0.471544,1.49117,0.30253,-0.683858,1.0798,-0.136607,0.356366,-0.571282,-0.376664,0.406496,0.358147,-0.446952,-0.50571,-0.835523,-0.682033,0.444165,0.852706,-0.617167,0.915568,-1.15542,
18,-0.632772,-1.17117,2.21604,1.46682,-0.843651,-1.53056,1.23668,1.25759,-0.105764,-0.601257,-0.0469771,0.89552,-0.816717,-1.41431,1.68808,1.44236,-1.00763,-0.970695,-0.245126,0.817252,-0.976813,0.971982,-1.17313,-0.188941,0.991171,0.903489,-0.542817,0.431752,-0.262039,-0.729405,0.685446,0.421205,-1.60611,-0.66499,-0.669597,-1.19824,-0.806038,-0.120846,0.795372,-0.612598,0.577141,0.620149,-0.450638,-0.570674,-0.868082,-0.862992,0.0860938,-0.470905,1.51028,0.302716,-0.683858,1.09537,-0.136607,0.356366,-0.58361,-0.373584,0.400136,0.358424,-0.446073,-0.513925,-0.838862,-0.687004,0.447792,0.852122,-0.616235,0.919279,-1.16006,
19,-0.641749,-1.18564,2.2439,1.48399,-0.839406,-1.53742,1.25131,1.26199,-0.103159,-0.602149,-0.0449053,0.895062,-0.833741,-1.42042,1.69959,1.45687,-1.01536,-0.97147,-0.244151,0.821871,-0.990148,0.974346,-1.17914,-0.184494,0.996712,0.907981,-0.553884,0.423085,-0.263106,-0.730472,0.687268,0.422526,-1.62814,-0.664993,-0.669597,-1.19886,-0.806038,-0.120846,0.804556,-0.616042,0.580744,0.619895,-0.450638,-0.584562,-0.868082,-0.862992,0.088609,-0.470289,1.52871,0.302973,-0.683858,1.10987,-0.136607,0.356366,-0.595309,-0.370755,0.393979,0.358772,-0.445204,-0.522016,-0.842119,-0.691893,0.451353,0.851546,-0.615388,0.922957,-1.16459,
20,-0.650427,-1.1991,2.27028,1.50053,-0.835219,-1.54381,1.26503,1.26603,-0.100629,-0.603007,-0.0429639,0.894564,-0.850429,-1.42582,1.7103,1.47107,-1.02283,-0.972091,-0.243235,0.82641,-1.00307,0.976695,-1.18478,-0.179972,1.00211,0.912058,-0.564417,0.414626,-0.264154,-0.731478,0.689014,0.42382,-1.6489,-0.664997,-0.669597,-1.19936,-0.806038,-0.120846,0.813187,-0.61925,0.583602,0.619537,-0.450638,-0.597602,-0.868082,-0.862992,0.0911664,-0.469716,1.5466,0.303335,-0.683858,1.12341,-0.136607,0.356366,-0.606498,-0.368121,0.387988,0.359181,-0.44434,-0.530011,-0.845311,-0.696719,0.454861,0.850977,-0.614614,0.926612,-1.16901,
21,-0.658881,-1.21167,2.29537,1.51652,-0.831082,-1.54979,1.27794,1.26973,-0.0981601,-0.603832,-0.0411399,0.894028,-0.866861,-1.43061,1.72033,1.48502,-1.03008,-0.972582,-0.242359,0.830891,-1.01566,0.979024,-1.19006,-0.175364,1.00741,0.915772,-0.574493,0.406331,-0.265185,-0.73243,0.690693,0.42509,-1.66853,-0.665003,-0.669597,-1.19977,-0.806038,-0.120846,0.821337,-0.622253,0.585718,0.619042,-0.450638,-0.609852,-0.868082,-0.862992,0.0937975,-0.469201,1.56412,0.303835,-0.683858,1.13607,-0.136607,0.356366,-0.617279,-0.365633,0.382125,0.359644,-0.443481,-0.537945,-0.84845,-0.701498,0.458334,0.850414,-0.613903,0.930253,-1.17337,
22,-0.667179,-1.22349,2.31931,1.53207,-0.826985,-1.55541,1.29015,1.27314,-0.095738,-0.604623,-0.0394185,0.893454,-0.883124,-1.43491,1.72979,1.4988,-1.03716,-0.972978,-0.241517,0.835332,-1.028,0.981307,-1.19504,-0.170663,1.01263,0.91918,-0.584171,0.398163,-0.266205,-0.733334,0.692312,0.426341,-1.68719,-0.665009,-0.669597,-1.20011,-0.806038,-0.120846,0.829063,-0.625077,0.587104,0.618388,-0.450638,-0.621347,-0.868082,-0.862992,0.0965515,-0.46876,1.58139,0.304496,-0.683858,1.14791,-0.136607,0.356366,-0.627759,-0.36325,0.376356,0.360158,-0.442622,-0.545851,-0.851554,-0.706254,0.461791,0.849853,-0.613248,0.933897,-1.17766,
23,-0.675361,-1.23464,2.34226,1.54726,-0.822927,-1.5607,1.30174,1.2763,-0.0933574,-0.605384,-0.0377905,0.892846,-0.899247,-1.43879,1.73876,1.51246,-1.04409,-0.973294,-0.240694,0.839748,-1.0401,0.983543,-1.19973,-0.165865,1.01781,0.922318,-0.593508,0.390089,-0.267217,-0.734197,0.693879,0.427577,-1.70498,-0.665015,-0.669597,-1.20039,-0.806038,-0.120846,0.836416,-0.627744,0.587774,0.617569,-0.450638,-0.632105,-0.868082,-0.862992,0.0994328,-0.4684,1.59851,0.305321,-0.683858,1.15895,-0.136607,0.356366,-0.637992,-0.360943,0.370655,0.360714,-0.441762,-0.553749,-0.85463,-0.710994,0.46524,0.849293,-0.612641,0.937547,-1.18192,
24,-0.68347,-1.24521,2.36434,1.56213,-0.818901,-1.5657,1.31278,1.27923,-0.0910096,-0.606114,-0.0362459,0.892203,-0.915276,-1.44232,1.74733,1.52604,-1.05091,-0.973553,-0.239884,0.84415,-1.05202,0.985718,-1.20416,-0.160967,1.02296,0.925227,-0.602551,0.38208,-0.268225,-0.735024,0.6954,0.428802,-1.722,-0.665023,-0.669597,-1.20063,-0.806038,-0.120846,0.843437,-0.630272,0.587733,0.616565,-0.450638,-0.642129,-0.868082,-0.862992,0.10247,-0.468131,1.61558,0.306333,-0.683858,1.16921,-0.136607,0.356366,-0.648051,-0.358683,0.364995,0.361311,-0.440898,-0.561661,-0.857691,-0.715735,0.468697,0.848734,-0.612076,0.941214,-1.18615,
25,-0.691573,-1.25528,2.38564,1.57677,-0.814895,-1.57044,1.32334,1.28196,-0.0886812,-0.606814,-0.0347742,0.891526,-0.931302,-1.44556,1.75553,1.53959,-1.05765,-0.973768,-0.239087,0.848556,-1.06383,0.987824,-1.20837,-0.155955,1.02812,0.927936,-0.611337,0.374104,-0.269234,-0.735818,0.69688,0.430021,-1.73834,-0.665031,-0.669597,-1.20082,-0.806038,-0.120846,0.850164,-0.632679,0.586983,0.615386,-0.450638,-0.651413,-0.868082,-0.862992,0.105704,-0.467958,1.63267,0.30752,-0.683858,1.17868,-0.136607,0.356366,-0.658012,-0.356449,0.359347,0.361946,-0.440028,-0.56962,-0.860749,-0.720496,0.472178,0.848171,-0.611549,0.944912,-1.19038,
26,-0.699727,-1.26493,2.40623,1.59123,-0.810906,-1.57494,1.33347,1.28451,-0.0863628,-0.607481,-0.0333643,0.890816,-0.947386,-1.44861,1.76339,1.55314,-1.06435,-0.973967,-0.23831,0.852968,-1.07559,0.989835,-1.21239,-0.150836,1.03333,0.930489,-0.619886,0.366143,-0.270251,-0.736587,0.698321,0.431237,-1.75407,-0.66504,-0.669597,-1.20098,-0.806038,-0.120846,0.856633,-0.634978,0.585549,0.614153,-0.450638,-0.659939,-0.868082,-0.862992,0.109177,-0.467886,1.64983,0.308762,-0.683858,1.18737,-0.136607,0.356366,-0.667953,-0.354222,0.353683,0.362616,-0.439149,-0.577647,-0.863814,-0.725291,0.475696,0.847602,-0.611055,0.948651,-1.19461,
27,-0.70792,-1.27421,2.42624,1.60555,-0.806946,-1.57923,1.34322,1.28689,-0.0840606,-0.608116,-0.0320169,0.890074,-0.96347,-1.45151,1.77102,1.56672,-1.07099,-0.974159,-0.237526,0.8574,-1.08725,0.991746,-1.2162,-0.145599,1.03856,0.932911,-0.628256,0.358169,-0.271274,-0.737334,0.699731,0.432455,-1.76927,-0.665049,-0.669597,-1.20112,-0.806038,-0.120846,0.862875,-0.637181,0.583384,0.612979,-0.450638,-0.667683,-0.868082,-0.862992,0.112863,-0.467934,1.66719,0.309945,-0.683858,1.19525,-0.136607,0.356366,-0.677882,-0.351972,0.347987,0.363319,-0.438261,-0.585751,-0.866891,-0.730124,0.47926,0.847027,-0.610591,0.952433,-1.19886,
28,-0.716185,-1.2832,2.44573,1.61979,-0.803007,-1.58332,1.35261,1.28913,-0.0817692,-0.608717,-0.0307261,0.889301,-0.979581,-1.45432,1.77844,1.58035,-1.07758,-0.974364,-0.236732,0.861857,-1.09884,0.993541,-1.21983,-0.140248,1.04384,0.935232,-0.636476,0.350163,-0.272306,-0.738063,0.701115,0.433676,-1.78398,-0.66506,-0.669597,-1.20123,-0.806038,-0.120846,0.868917,-0.639297,0.580482,0.611895,-0.450638,-0.674594,-0.868082,-0.862992,0.116791,-0.468114,1.6848,0.31104,-0.683858,1.20227,-0.136607,0.356366,-0.687852,-0.349675,0.342238,0.364052,-0.437361,-0.593943,-0.869986,-0.735002,0.482879,0.846442,-0.610153,0.956263,-1.20313,
29,-0.724558,-1.29196,2.46477,1.63398,-0.799086,-1.58723,1.3617,1.29123,-0.0794847,-0.609281,-0.0294855,0.888498,-0.995739,-1.4571,1.7857,1.59405,-1.08414,-0.974599,-0.235928,0.866342,-1.1104,0.995199,-1.22329,-0.13478,1.04917,0.937485,-0.644569,0.342108,-0.273353,-0.738781,0.702476,0.434906,-1.79826,-0.665071,-0.669597,-1.20131,-0.806038,-0.120846,0.874787,-0.641337,0.576838,0.61088,-0.450638,-0.680656,-0.868082,-0.862992,0.120976,-0.468438,1.70273,0.312067,-0.683858,1.20842,-0.136607,0.356366,-0.697907,-0.347311,0.336421,0.364814,-0.436451,-0.602227,-0.8731,-0.73993,0.486561,0.845847,-0.609738,0.960141,-1.20742,
30,-0.73305,-1.30057,2.4834,1.64817,-0.795186,-1.59097,1.37052,1.29321,-0.0772068,-0.609801,-0.0282883,0.887665,-1.01193,-1.45997,1.7928,1.60782,-1.09067,-0.974901,-0.235119,0.870862,-1.12192,0.996671,-1.22661,-0.129198,1.05458,0.939726,-0.652543,0.333988,-0.274415,-0.739493,0.703817,0.436147,-1.81215,-0.665086,-0.669597,-1.20138,-0.806038,-0.120846,0.88051,-0.643309,0.572428,0.609993,-0.450638,-0.685962,-0.868082,-0.862992,0.125442,-0.468937,1.72103,0.312968,-0.683858,1.2138,-0.136607,0.356366,-0.708096,-0.344841,0.330529,0.365601,-0.435531,-0.61059,-0.876233,-0.744899,0.490307,0.84524,-0.609343,0.964062,-1.21173,
31,-0.741729,-1.30913,2.50165,1.66236,-0.791287,-1.59454,1.37911,1.29509,-0.074923,-0.610267,-0.0271214,0.886809,-1.02825,-1.46302,1.7997,1.62166,-1.09722,-0.975306,-0.23433,0.875405,-1.13346,0.997905,-1.22984,-0.123526,1.0601,0.942008,-0.660389,0.325802,-0.275501,-0.740208,0.705137,0.437402,-1.8257,-0.665103,-0.669597,-1.20144,-0.806038,-0.120846,0.886103,-0.645218,0.5673,0.609263,-0.450638,-0.690498,-0.868082,-0.862992,0.130265,-0.469611,1.73971,0.313715,-0.683858,1.21839,-0.136607,0.356366,-0.718512,-0.342258,0.324536,0.366414,-0.434598,-0.619055,-0.879392,-0.749926,0.494132,0.844618,-0.608967,0.968037,-1.21609,
32,-0.750567,-1.31768,2.5196,1.67659,-0.787398,-1.59795,1.38749,1.29687,-0.0726418,-0.610677,-0.0259874,0.885932,-1.0446,-1.46632,1.80648,1.63554,-1.10375,-0.975828,-0.233538,0.879969,-1.14498,0.998885,-1.23297,-0.117771,1.06572,0.944363,-0.668148,0.317542,-0.276609,-0.74093,0.706444,0.438673,-1.83894,-0.665124,-0.669597,-1.20148,-0.806038,-0.120846,0.891591,-0.647071,0.561407,0.608604,-0.450638,-0.694353,-0.868082,-0.862992,0.135432,-0.470481,1.75884,0.314395,-0.683858,1.22228,-0.136607,0.356366,-0.729166,-0.339535,0.318428,0.367254,-0.433654,-0.627621,-0.882581,-0.755011,0.498046,0.84398,-0.608607,0.972066,-1.22048,
33,-0.759673,-1.32635,2.53721,1.69085,-0.783493,-1.60119,1.39571,1.29858,-0.0703449,-0.61102,-0.0248668,0.885043,-1.06113,-1.46998,1.81303,1.64942,-1.11033,-0.976512,-0.232793,0.884536,-1.15659,0.999543,-1.23608,-0.111974,1.07152,0.946859,-0.675777,0.309219,-0.277753,-0.741671,0.70773,0.43996,-1.8519,-0.665149,-0.669597,-1.20151,-0.806038,-0.120846,0.896992,-0.648875,0.554856,0.607755,-0.450638,-0.69753,-0.868082,-0.862992,0.141042,-0.471533,1.77835,0.315268,-0.683858,1.22549,-0.136607,0.356366,-0.740178,-0.336679,0.312172,0.368122,-0.432692,-0.63632,-0.885812,-0.760175,0.502068,0.84332,-0.60826,0.976166,-1.22492,
34,-0.769096,-1.33515,2.55449,1.70518,-0.779567,-1.60428,1.4038,1.30023,-0.0680264,-0.6113,-0.0237501,0.884139,-1.07788,-1.47401,1.81932,1.66333,-1.11697,-0.977353,-0.232112,0.889111,-1.1683,0.999897,-1.23922,-0.106127,1.07753,0.949508,-0.683257,0.300817,-0.27894,-0.742433,0.708994,0.441267,-1.86462,-0.665177,-0.669597,-1.20153,-0.806038,-0.120846,0.902328,-0.650633,0.547689,0.606382,-0.450638,-0.700211,-0.868082,-0.862992,0.147079,-0.472766,1.79824,0.31667,-0.683858,1.22819,-0.136607,0.356366,-0.751551,-0.333688,0.305778,0.36901,-0.431719,-0.645116,-0.889073,-0.765398,0.506192,0.84264,-0.607926,0.980319,-1.22941,
35,-0.77887,-1.34411,2.57146,1.71956,-0.775618,-1.60723,1.4118,1.30184,-0.0656788,-0.611518,-0.0226283,0.883228,-1.0949,-1.47841,1.82532,1.67721,-1.12369,-0.978349,-0.231512,0.89368,-1.18016,0.999954,-1.24243,-0.100262,1.08379,0.952322,-0.690576,0.292346,-0.280177,-0.743218,0.710236,0.442594,-1.87711,-0.665211,-0.669597,-1.20155,-0.806038,-0.120846,0.907609,-0.65235,0.539991,0.604211,-0.450638,-0.702556,-0.868082,-0.862992,0.15356,-0.47416,1.81843,0.318875,-0.683858,1.23056,-0.136607,0.356366,-0.763312,-0.330577,0.299239,0.36991,-0.430735,-0.654004,-0.892363,-0.770677,0.510422,0.841936,-0.607602,0.984521,-1.23393,
36,-0.789006,-1.35318,2.58811,1.73402,-0.771654,-1.61007,1.41973,1.30344,-0.0633008,-0.611689,-0.0214949,0.882315,-1.11219,-1.48308,1.831,1.69104,-1.1305,-0.97946,-0.231003,0.898232,-1.19218,0.999786,-1.24574,-0.094399,1.09033,0.955264,-0.697722,0.283811,-0.281467,-0.744022,0.711453,0.44394,-1.8894,-0.665249,-0.669597,-1.20156,-0.806038,-0.120846,0.912842,-0.654028,0.531895,0.600953,-0.450638,-0.704721,-0.868082,-0.862992,0.160424,-0.475665,1.83881,0.322171,-0.683858,1.23273,-0.136607,0.356366,-0.77541,-0.327393,0.29256,0.370811,-0.429741,-0.662965,-0.895676,-0.775999,0.514757,0.841211,-0.607289,0.988763,-1.23849,
